(base) robertselwyn:src on main [!?]$ python3 new_cfr_30bb.py 
0
PRINTING HAND INFORMATION
-------- ITER 0 -------
/Users/robertselwyn/Desktop/Stanford/cs/cs238/final_proj/src/new_cfr_30bb.py:34: RuntimeWarning: divide by zero encountered in double_scalars
  display_results(expected_game_value / a, i_map)
2h9c rrc ['0.50', '0.50']
2h9h rrb ['1.00', '0.00']
2h9h rrc ['0.50', '0.50']
2h9s rrb ['1.00', '0.00']
2h9s rrc ['0.50', '0.50']
2hAc rrb ['1.00', '0.00']
2hAc rrc ['0.50', '0.50']
2hAh rrb ['0.00', '1.00']
2hAh rrc ['0.50', '0.50']
2hAs rrb ['0.00', '1.00']
2hAs rrc ['0.50', '0.50']
2hJc rrb ['0.99', '0.01']
2hJc rrc ['0.50', '0.50']
2hJh rrb ['0.99', '0.01']
2hJh rrc ['0.50', '0.50']
2hJs rrb ['1.00', '0.00']
2hJs rrc ['0.50', '0.50']
2hKc rrb ['1.00', '0.00']
2hKc rrc ['0.50', '0.50']
2hKh rrb ['0.81', '0.19']
2hKh rrc ['0.50', '0.50']
2hKs rrb ['0.97', '0.03']
2hKs rrc ['0.50', '0.50']
2hQc rrb ['1.00', '0.00']
2hQc rrc ['0.50', '0.50']
2hQh rrb ['0.95', '0.05']
2hQh rrc ['0.50', '0.50']
2hQs rrb ['1.00', '0.00']
2hQs rrc ['0.50', '0.50']
2hTc rrb ['0.99', '0.01']
2hTc rrc ['0.50', '0.50']
2hTh rrb ['0.99', '0.01']
2hTh rrc ['0.50', '0.50']
2hTs rrb ['1.00', '0.00']
2hTs rrc ['0.50', '0.50']
2s2c rrb ['0.00', '1.00']
2s2c rrc ['0.50', '0.50']
2s3c rrb ['0.00', '1.00']
2s3c rrc ['0.50', '0.50']
2s3h rrb ['1.00', '0.00']
2s3h rrc ['0.50', '0.50']
2s3s rrb ['1.00', '0.00']
2s3s rrc ['0.50', '0.50']
2s4c rrb ['0.00', '1.00']
2s4c rrc ['0.50', '0.50']
2s4h rrb ['1.00', '0.00']
2s4h rrc ['0.50', '0.50']
2s4s rrb ['1.00', '0.00']
2s4s rrc ['0.50', '0.50']
2s5c rrb ['0.00', '1.00']
2s5c rrc ['0.50', '0.50']
2s5h rrb ['1.00', '0.00']
2s5h rrc ['0.50', '0.50']
2s5s rrb ['1.00', '0.00']
2s5s rrc ['0.50', '0.50']
2s6c rrb ['0.00', '1.00']
2s6c rrc ['0.50', '0.50']
2s6h rrb ['1.00', '0.00']
2s6h rrc ['0.50', '0.50']
2s6s rrb ['1.00', '0.00']
2s6s rrc ['0.50', '0.50']
2s7c rrb ['0.00', '1.00']
2s7c rrc ['0.50', '0.50']
2s7h rrb ['1.00', '0.00']
2s7h rrc ['0.50', '0.50']
2s7s rrb ['1.00', '0.00']
2s7s rrc ['0.50', '0.50']
2s8c rrb ['0.00', '1.00']
2s8c rrc ['0.50', '0.50']
2s8h rrb ['1.00', '0.00']
2s8h rrc ['0.50', '0.50']
2s8s rrb ['1.00', '0.00']
2s8s rrc ['0.50', '0.50']
2s9c rrb ['0.95', '0.05']
2s9c rrc ['0.50', '0.50']
2s9h rrb ['1.00', '0.00']
2s9h rrc ['0.50', '0.50']
2s9s rrb ['0.99', '0.01']
2s9s rrc ['0.50', '0.50']
2sAc rrb ['0.12', '0.88']
2sAc rrc ['0.50', '0.50']
2sAh rrb ['0.00', '1.00']
2sAh rrc ['0.50', '0.50']
2sAs rrb ['0.67', '0.33']
2sAs rrc ['0.50', '0.50']
2sJc rrb ['0.00', '1.00']
2sJc rrc ['0.50', '0.50']
2sJh rrb ['0.99', '0.01']
2sJh rrc ['0.50', '0.50']
2sJs rrb ['1.00', '0.00']
2sJs rrc ['0.50', '0.50']
2sKc rrb ['0.00', '1.00']
2sKc rrc ['0.50', '0.50']
2sKh rrb ['0.85', '0.15']
2sKh rrc ['0.50', '0.50']
2sKs rrb ['0.97', '0.03']
2sKs rrc ['0.50', '0.50']
2sQc rrb ['0.00', '1.00']
2sQc rrc ['0.50', '0.50']
2sQh rrb ['0.96', '0.04']
2sQh rrc ['0.50', '0.50']
2sQs rrb ['0.94', '0.06']
2sQs rrc ['0.50', '0.50']
2sTc rrb ['0.00', '1.00']
2sTc rrc ['0.50', '0.50']
2sTh rrb ['0.99', '0.01']
2sTh rrc ['0.50', '0.50']
2sTs rrb ['1.00', '0.00']
2sTs rrc ['0.50', '0.50']
3c3d rrb ['0.00', '1.00']
3c3d rrc ['0.50', '0.50']
3c4c rrb ['0.99', '0.01']
3c4c rrc ['0.50', '0.50']
3c4h rrb ['0.97', '0.03']
3c4h rrc ['0.50', '0.50']
3c5c rrb ['0.88', '0.12']
3c5c rrc ['0.50', '0.50']
3c5h rrb ['0.77', '0.23']
3c5h rrc ['0.50', '0.50']
3c6c rrb ['1.00', '0.00']
3c6c rrc ['0.50', '0.50']
3c6h rrb ['0.99', '0.01']
3c6h rrc ['0.50', '0.50']
3c7c rrb ['0.97', '0.03']
3c7c rrc ['0.50', '0.50']
3c7h rrb ['0.95', '0.05']
3c7h rrc ['0.50', '0.50']
3c8c rrb ['1.00', '0.00']
3c8c rrc ['0.50', '0.50']
3c8h rrb ['1.00', '0.00']
3c8h rrc ['0.50', '0.50']
3c9c rrb ['0.99', '0.01']
3c9c rrc ['0.50', '0.50']
3c9h rrb ['0.99', '0.01']
3c9h rrc ['0.50', '0.50']
3cAc rrb ['1.00', '0.00']
3cAc rrc ['0.50', '0.50']
3cAh rrb ['1.00', '0.00']
3cAh rrc ['0.50', '0.50']
3cJc rrb ['0.98', '0.02']
3cJc rrc ['0.50', '0.50']
3cJh rrb ['0.71', '0.29']
3cJh rrc ['0.50', '0.50']
3cKc rrb ['0.99', '0.01']
3cKc rrc ['0.50', '0.50']
3cKh rrb ['0.97', '0.03']
3cKh rrc ['0.50', '0.50']
3cQc rrb ['0.98', '0.02']
3cQc rrc ['0.50', '0.50']
3cQh rrb ['0.99', '0.01']
3cQh rrc ['0.50', '0.50']
3cTc rrb ['0.97', '0.03']
3cTc rrc ['0.50', '0.50']
3cTh rrb ['1.00', '0.00']
3cTh rrc ['0.50', '0.50']
3h3c rrb ['0.00', '1.00']
3h3c rrc ['0.50', '0.50']
3h3s rrb ['0.00', '1.00']
3h3s rrc ['0.50', '0.50']
3h4c rrb ['0.99', '0.01']
3h4c rrc ['0.50', '0.50']
3h4h rrb ['1.00', '0.00']
3h4h rrc ['0.50', '0.50']
3h4s rrb ['1.00', '0.00']
3h4s rrc ['0.50', '0.50']
3h5c rrb ['0.99', '0.01']
3h5c rrc ['0.50', '0.50']
3h5h rrb ['1.00', '0.00']
3h5h rrc ['0.50', '0.50']
3h5s rrb ['1.00', '0.00']
3h5s rrc ['0.50', '0.50']
3h6c rrb ['1.00', '0.00']
3h6c rrc ['0.50', '0.50']
3h6h rrb ['1.00', '0.00']
3h6h rrc ['0.50', '0.50']
3h6s rrb ['1.00', '0.00']
3h6s rrc ['0.50', '0.50']
3h7c rrb ['0.94', '0.06']
3h7c rrc ['0.50', '0.50']
3h7h rrb ['1.00', '0.00']
3h7h rrc ['0.50', '0.50']
3h7s rrb ['1.00', '0.00']
3h7s rrc ['0.50', '0.50']
3h8c rrb ['1.00', '0.00']
3h8c rrc ['0.50', '0.50']
3h8h rrb ['0.99', '0.01']
3h8h rrc ['0.50', '0.50']
3h8s rrb ['1.00', '0.00']
3h8s rrc ['0.50', '0.50']
3h9c rrb ['0.99', '0.01']
3h9c rrc ['0.50', '0.50']
3h9h rrb ['1.00', '0.00']
3h9h rrc ['0.50', '0.50']
3h9s rrb ['1.00', '0.00']
3h9s rrc ['0.50', '0.50']
3hAc rrb ['0.96', '0.04']
3hAc rrc ['0.50', '0.50']
3hAh rrb ['0.00', '1.00']
3hAh rrc ['0.50', '0.50']
3hAs rrb ['0.00', '1.00']
3hAs rrc ['0.50', '0.50']
3hJc rrb ['1.00', '0.00']
3hJc rrc ['0.50', '0.50']
3hJh rrb ['1.00', '0.00']
3hJh rrc ['0.50', '0.50']
3hJs rrb ['0.98', '0.02']
3hJs rrc ['0.50', '0.50']
3hKc rrb ['0.99', '0.01']
3hKc rrc ['0.50', '0.50']
3hKh rrb ['0.84', '0.16']
3hKh rrc ['0.50', '0.50']
3hKs rrb ['0.97', '0.03']
3hKs rrc ['0.50', '0.50']
3hQc rrb ['0.99', '0.01']
3hQc rrc ['0.50', '0.50']
3hQh rrb ['0.97', '0.03']
3hQh rrc ['0.50', '0.50']
3hQs rrb ['0.99', '0.01']
3hQs rrc ['0.50', '0.50']
3hTc rrb ['0.99', '0.01']
3hTc rrc ['0.50', '0.50']
3hTh rrb ['1.00', '0.00']
3hTh rrc ['0.50', '0.50']
3hTs rrb ['1.00', '0.00']
3hTs rrc ['0.50', '0.50']
3s3c rrb ['0.00', '1.00']
3s3c rrc ['0.50', '0.50']
3s4c rrb ['0.00', '1.00']
3s4c rrc ['0.50', '0.50']
3s4h rrb ['1.00', '0.00']
3s4h rrc ['0.50', '0.50']
3s4s rrb ['1.00', '0.00']
3s4s rrc ['0.50', '0.50']
3s5c rrb ['0.00', '1.00']
3s5c rrc ['0.50', '0.50']
3s5h rrb ['0.99', '0.01']
3s5h rrc ['0.50', '0.50']
3s5s rrb ['1.00', '0.00']
3s5s rrc ['0.50', '0.50']
3s6c rrb ['0.00', '1.00']
3s6c rrc ['0.50', '0.50']
3s6h rrb ['0.93', '0.07']
3s6h rrc ['0.50', '0.50']
3s6s rrb ['1.00', '0.00']
3s6s rrc ['0.50', '0.50']
3s7c rrb ['0.00', '1.00']
3s7c rrc ['0.50', '0.50']
3s7h rrb ['0.99', '0.01']
3s7h rrc ['0.50', '0.50']
3s7s rrb ['1.00', '0.00']
3s7s rrc ['0.50', '0.50']
3s8c rrb ['0.00', '1.00']
3s8c rrc ['0.50', '0.50']
3s8h rrb ['0.99', '0.01']
3s8h rrc ['0.50', '0.50']
3s8s rrb ['1.00', '0.00']
3s8s rrc ['0.50', '0.50']
3s9c rrb ['0.00', '1.00']
3s9c rrc ['0.50', '0.50']
3s9h rrb ['1.00', '0.00']
3s9h rrc ['0.50', '0.50']
3s9s rrb ['0.99', '0.01']
3s9s rrc ['0.50', '0.50']
3sAc rrb ['0.00', '1.00']
3sAc rrc ['0.50', '0.50']
3sAh rrb ['0.00', '1.00']
3sAh rrc ['0.50', '0.50']
3sAs rrb ['0.57', '0.43']
3sAs rrc ['0.50', '0.50']
3sJc rrb ['0.97', '0.03']
3sJc rrc ['0.50', '0.50']
3sJh rrb ['0.98', '0.02']
3sJh rrc ['0.50', '0.50']
3sJs rrb ['1.00', '0.00']
3sJs rrc ['0.50', '0.50']
3sKc rrb ['0.00', '1.00']
3sKc rrc ['0.50', '0.50']
3sKh rrb ['0.87', '0.13']
3sKh rrc ['0.50', '0.50']
3sKs rrb ['0.95', '0.05']
3sKs rrc ['0.50', '0.50']
3sQc rrb ['0.00', '1.00']
3sQc rrc ['0.50', '0.50']
3sQh rrb ['0.95', '0.05']
3sQh rrc ['0.50', '0.50']
3sQs rrb ['0.96', '0.04']
3sQs rrc ['0.50', '0.50']
3sTc rrb ['1.00', '0.00']
3sTc rrc ['0.50', '0.50']
3sTh rrb ['0.99', '0.01']
3sTh rrc ['0.50', '0.50']
3sTs rrb ['1.00', '0.00']
3sTs rrc ['0.50', '0.50']
4c4d rrb ['0.00', '1.00']
4c4d rrc ['0.50', '0.50']
4c5c rrb ['1.00', '0.00']
4c5c rrc ['0.50', '0.50']
4c5h rrb ['0.98', '0.02']
4c5h rrc ['0.50', '0.50']
4c6c rrb ['0.99', '0.01']
4c6c rrc ['0.50', '0.50']
4c6h rrb ['0.97', '0.03']
4c6h rrc ['0.50', '0.50']
4c7c rrb ['1.00', '0.00']
4c7c rrc ['0.50', '0.50']
4c7h rrb ['1.00', '0.00']
4c7h rrc ['0.50', '0.50']
4c8c rrb ['1.00', '0.00']
4c8c rrc ['0.50', '0.50']
4c8h rrb ['1.00', '0.00']
4c8h rrc ['0.50', '0.50']
4c9c rrb ['0.97', '0.03']
4c9c rrc ['0.50', '0.50']
4c9h rrb ['0.95', '0.05']
4c9h rrc ['0.50', '0.50']
4cAc rrb ['0.99', '0.01']
4cAc rrc ['0.50', '0.50']
4cAh rrb ['1.00', '0.00']
4cAh rrc ['0.50', '0.50']
4cJc rrb ['1.00', '0.00']
4cJc rrc ['0.50', '0.50']
4cJh rrb ['0.63', '0.37']
4cJh rrc ['0.50', '0.50']
4cKc rrb ['0.94', '0.06']
4cKc rrc ['0.50', '0.50']
4cKh rrb ['1.00', '0.00']
4cKh rrc ['0.50', '0.50']
4cQc rrb ['0.92', '0.08']
4cQc rrc ['0.50', '0.50']
4cQh rrb ['0.68', '0.32']
4cQh rrc ['0.50', '0.50']
4cTc rrb ['0.98', '0.02']
4cTc rrc ['0.50', '0.50']
4cTh rrb ['0.92', '0.08']
4cTh rrc ['0.50', '0.50']
4h4c rrb ['0.00', '1.00']
4h4c rrc ['0.50', '0.50']
4h4s rrb ['0.00', '1.00']
4h4s rrc ['0.50', '0.50']
4h5c rrb ['1.00', '0.00']
4h5c rrc ['0.50', '0.50']
4h5h rrb ['1.00', '0.00']
4h5h rrc ['0.50', '0.50']
4h5s rrb ['1.00', '0.00']
4h5s rrc ['0.50', '0.50']
4h6c rrb ['0.98', '0.02']
4h6c rrc ['0.50', '0.50']
4h6h rrb ['1.00', '0.00']
4h6h rrc ['0.50', '0.50']
4h6s rrb ['1.00', '0.00']
4h6s rrc ['0.50', '0.50']
4h7c rrb ['0.98', '0.02']
4h7c rrc ['0.50', '0.50']
4h7h rrb ['1.00', '0.00']
4h7h rrc ['0.50', '0.50']
4h7s rrb ['1.00', '0.00']
4h7s rrc ['0.50', '0.50']
4h8c rrb ['1.00', '0.00']
4h8c rrc ['0.50', '0.50']
4h8h rrb ['0.99', '0.01']
4h8h rrc ['0.50', '0.50']
4h8s rrb ['1.00', '0.00']
4h8s rrc ['0.50', '0.50']
4h9c rrb ['0.99', '0.01']
4h9c rrc ['0.50', '0.50']
4h9h rrb ['1.00', '0.00']
4h9h rrc ['0.50', '0.50']
4h9s rrb ['1.00', '0.00']
4h9s rrc ['0.50', '0.50']
4hAc rrb ['0.99', '0.01']
4hAc rrc ['0.50', '0.50']
4hAh rrb ['0.00', '1.00']
4hAh rrc ['0.50', '0.50']
4hAs rrb ['0.00', '1.00']
4hAs rrc ['0.50', '0.50']
4hJc rrb ['1.00', '0.00']
4hJc rrc ['0.50', '0.50']
4hJh rrb ['0.99', '0.01']
4hJh rrc ['0.50', '0.50']
4hJs rrb ['1.00', '0.00']
4hJs rrc ['0.50', '0.50']
4hKc rrb ['1.00', '0.00']
4hKc rrc ['0.50', '0.50']
4hKh rrb ['0.65', '0.35']
4hKh rrc ['0.50', '0.50']
4hKs rrb ['0.91', '0.09']
4hKs rrc ['0.50', '0.50']
4hQc rrb ['0.96', '0.04']
4hQc rrc ['0.50', '0.50']
4hQh rrb ['0.94', '0.06']
4hQh rrc ['0.50', '0.50']
4hQs rrb ['0.98', '0.02']
4hQs rrc ['0.50', '0.50']
4hTc rrb ['1.00', '0.00']
4hTc rrc ['0.50', '0.50']
4hTh rrb ['1.00', '0.00']
4hTh rrc ['0.50', '0.50']
4hTs rrb ['1.00', '0.00']
4hTs rrc ['0.50', '0.50']
4s4c rrb ['0.00', '1.00']
4s4c rrc ['0.50', '0.50']
4s5c rrb ['0.50', '0.50']
4s5c rrc ['0.50', '0.50']
4s5h rrb ['1.00', '0.00']
4s5h rrc ['0.50', '0.50']
4s5s rrb ['1.00', '0.00']
4s5s rrc ['0.50', '0.50']
4s6c rrb ['0.00', '1.00']
4s6c rrc ['0.50', '0.50']
4s6h rrb ['1.00', '0.00']
4s6h rrc ['0.50', '0.50']
4s6s rrb ['1.00', '0.00']
4s6s rrc ['0.50', '0.50']
4s7c rrb ['0.00', '1.00']
4s7c rrc ['0.50', '0.50']
4s7h rrb ['1.00', '0.00']
4s7h rrc ['0.50', '0.50']
4s7s rrb ['1.00', '0.00']
4s7s rrc ['0.50', '0.50']
4s8c rrb ['0.00', '1.00']
4s8c rrc ['0.50', '0.50']
4s8h rrb ['1.00', '0.00']
4s8h rrc ['0.50', '0.50']
4s8s rrb ['1.00', '0.00']
4s8s rrc ['0.50', '0.50']
4s9c rrb ['0.00', '1.00']
4s9c rrc ['0.50', '0.50']
4s9h rrb ['1.00', '0.00']
4s9h rrc ['0.50', '0.50']
4s9s rrb ['0.99', '0.01']
4s9s rrc ['0.50', '0.50']
4sAc rrb ['0.02', '0.98']
4sAc rrc ['0.50', '0.50']
4sAh rrb ['0.00', '1.00']
4sAh rrc ['0.50', '0.50']
4sAs rrb ['0.28', '0.72']
4sAs rrc ['0.50', '0.50']
4sJc rrb ['0.00', '1.00']
4sJc rrc ['0.50', '0.50']
4sJh rrb ['0.97', '0.03']
4sJh rrc ['0.50', '0.50']
4sJs rrb ['1.00', '0.00']
4sJs rrc ['0.50', '0.50']
4sKc rrb ['0.00', '1.00']
4sKc rrc ['0.50', '0.50']
4sKh rrb ['0.18', '0.82']
4sKh rrc ['0.50', '0.50']
4sKs rrb ['0.97', '0.03']
4sKs rrc ['0.50', '0.50']
4sQc rrb ['0.18', '0.82']
4sQc rrc ['0.50', '0.50']
4sQh rrb ['0.97', '0.03']
4sQh rrc ['0.50', '0.50']
4sQs rrb ['0.96', '0.04']
4sQs rrc ['0.50', '0.50']
4sTc rrb ['0.91', '0.09']
4sTc rrc ['0.50', '0.50']
4sTh rrb ['0.98', '0.02']
4sTh rrc ['0.50', '0.50']
4sTs rrb ['0.98', '0.02']
4sTs rrc ['0.50', '0.50']
5c5d rrb ['0.00', '1.00']
5c5d rrc ['0.50', '0.50']
5c6c rrb ['0.97', '0.03']
5c6c rrc ['0.50', '0.50']
5c6h rrb ['0.99', '0.01']
5c6h rrc ['0.50', '0.50']
5c7c rrb ['0.99', '0.01']
5c7c rrc ['0.50', '0.50']
5c7h rrb ['0.98', '0.02']
5c7h rrc ['0.50', '0.50']
5c8c rrb ['0.98', '0.02']
5c8c rrc ['0.50', '0.50']
5c8h rrb ['0.91', '0.09']
5c8h rrc ['0.50', '0.50']
5c9c rrb ['0.98', '0.02']
5c9c rrc ['0.50', '0.50']
5c9h rrb ['0.53', '0.47']
5c9h rrc ['0.50', '0.50']
5cAc rrb ['0.99', '0.01']
5cAc rrc ['0.50', '0.50']
5cAh rrb ['0.99', '0.01']
5cAh rrc ['0.50', '0.50']
5cJc rrb ['1.00', '0.00']
5cJc rrc ['0.50', '0.50']
5cJh rrb ['1.00', '0.00']
5cJh rrc ['0.50', '0.50']
5cKc rrb ['1.00', '0.00']
5cKc rrc ['0.50', '0.50']
5cKh rrb ['0.98', '0.02']
5cKh rrc ['0.50', '0.50']
5cQc rrb ['0.98', '0.02']
5cQc rrc ['0.50', '0.50']
5cQh rrb ['0.97', '0.03']
5cQh rrc ['0.50', '0.50']
5cTc rrb ['0.98', '0.02']
5cTc rrc ['0.50', '0.50']
5cTh rrb ['0.97', '0.03']
5cTh rrc ['0.50', '0.50']
5h5c rrb ['0.00', '1.00']
5h5c rrc ['0.50', '0.50']
5h5s rrb ['0.00', '1.00']
5h5s rrc ['0.50', '0.50']
5h6c rrb ['0.98', '0.02']
5h6c rrc ['0.50', '0.50']
5h6h rrb ['1.00', '0.00']
5h6h rrc ['0.50', '0.50']
5h6s rrb ['1.00', '0.00']
5h6s rrc ['0.50', '0.50']
5h7c rrb ['1.00', '0.00']
5h7c rrc ['0.50', '0.50']
5h7h rrb ['1.00', '0.00']
5h7h rrc ['0.50', '0.50']
5h7s rrb ['1.00', '0.00']
5h7s rrc ['0.50', '0.50']
5h8c rrb ['0.99', '0.01']
5h8c rrc ['0.50', '0.50']
5h8h rrb ['0.99', '0.01']
5h8h rrc ['0.50', '0.50']
5h8s rrb ['1.00', '0.00']
5h8s rrc ['0.50', '0.50']
5h9c rrb ['0.99', '0.01']
5h9c rrc ['0.50', '0.50']
5h9h rrb ['1.00', '0.00']
5h9h rrc ['0.50', '0.50']
5h9s rrb ['1.00', '0.00']
5h9s rrc ['0.50', '0.50']
5hAc rrb ['0.99', '0.01']
5hAc rrc ['0.50', '0.50']
5hAh rrb ['0.00', '1.00']
5hAh rrc ['0.50', '0.50']
5hAs rrb ['0.00', '1.00']
5hAs rrc ['0.50', '0.50']
5hJc rrb ['0.99', '0.01']
5hJc rrc ['0.50', '0.50']
5hJh rrb ['0.99', '0.01']
5hJh rrc ['0.50', '0.50']
5hJs rrb ['1.00', '0.00']
5hJs rrc ['0.50', '0.50']
5hKc rrb ['0.98', '0.02']
5hKc rrc ['0.50', '0.50']
5hKh rrb ['0.34', '0.66']
5hKh rrc ['0.50', '0.50']
5hKs rrb ['0.97', '0.03']
5hKs rrc ['0.50', '0.50']
5hQc rrb ['1.00', '0.00']
5hQc rrc ['0.50', '0.50']
5hQh rrb ['0.94', '0.06']
5hQh rrc ['0.50', '0.50']
5hQs rrb ['0.98', '0.02']
5hQs rrc ['0.50', '0.50']
5hTc rrb ['1.00', '0.00']
5hTc rrc ['0.50', '0.50']
5hTh rrb ['0.98', '0.02']
5hTh rrc ['0.50', '0.50']
5hTs rrb ['0.99', '0.01']
5hTs rrc ['0.50', '0.50']
5s5c rrb ['0.00', '1.00']
5s5c rrc ['0.50', '0.50']
5s6c rrb ['0.07', '0.93']
5s6c rrc ['0.50', '0.50']
5s6h rrb ['1.00', '0.00']
5s6h rrc ['0.50', '0.50']
5s6s rrb ['0.99', '0.01']
5s6s rrc ['0.50', '0.50']
5s7c rrb ['0.00', '1.00']
5s7c rrc ['0.50', '0.50']
5s7h rrb ['0.99', '0.01']
5s7h rrc ['0.50', '0.50']
5s7s rrb ['1.00', '0.00']
5s7s rrc ['0.50', '0.50']
5s8c rrb ['0.00', '1.00']
5s8c rrc ['0.50', '0.50']
5s8h rrb ['1.00', '0.00']
5s8h rrc ['0.50', '0.50']
5s8s rrb ['1.00', '0.00']
5s8s rrc ['0.50', '0.50']
5s9c rrb ['0.00', '1.00']
5s9c rrc ['0.50', '0.50']
5s9h rrb ['0.99', '0.01']
5s9h rrc ['0.50', '0.50']
5s9s rrb ['1.00', '0.00']
5s9s rrc ['0.50', '0.50']
5sAc rrb ['0.11', '0.89']
5sAc rrc ['0.50', '0.50']
5sAh rrb ['0.00', '1.00']
5sAh rrc ['0.50', '0.50']
5sAs rrb ['0.06', '0.94']
5sAs rrc ['0.50', '0.50']
5sJc rrb ['0.00', '1.00']
5sJc rrc ['0.50', '0.50']
5sJh rrb ['0.97', '0.03']
5sJh rrc ['0.50', '0.50']
5sJs rrb ['1.00', '0.00']
5sJs rrc ['0.50', '0.50']
5sKc rrb ['0.18', '0.82']
5sKc rrc ['0.50', '0.50']
5sKh rrb ['0.47', '0.53']
5sKh rrc ['0.50', '0.50']
5sKs rrb ['0.96', '0.04']
5sKs rrc ['0.50', '0.50']
5sQc rrb ['0.02', '0.98']
5sQc rrc ['0.50', '0.50']
5sQh rrb ['0.97', '0.03']
5sQh rrc ['0.50', '0.50']
5sQs rrb ['0.98', '0.02']
5sQs rrc ['0.50', '0.50']
5sTc rrb ['0.55', '0.45']
5sTc rrc ['0.50', '0.50']
5sTh rrb ['0.97', '0.03']
5sTh rrc ['0.50', '0.50']
5sTs rrb ['1.00', '0.00']
5sTs rrc ['0.50', '0.50']
6c6d rrb ['0.00', '1.00']
6c6d rrc ['0.50', '0.50']
6c7c rrb ['0.98', '0.02']
6c7c rrc ['0.50', '0.50']
6c7h rrb ['0.98', '0.02']
6c7h rrc ['0.50', '0.50']
6c8c rrb ['0.92', '0.08']
6c8c rrc ['0.50', '0.50']
6c8h rrb ['0.98', '0.02']
6c8h rrc ['0.50', '0.50']
6c9c rrb ['0.98', '0.02']
6c9c rrc ['0.50', '0.50']
6c9h rrb ['0.97', '0.03']
6c9h rrc ['0.50', '0.50']
6cAc rrb ['0.99', '0.01']
6cAc rrc ['0.50', '0.50']
6cAh rrb ['0.98', '0.02']
6cAh rrc ['0.50', '0.50']
6cJc rrb ['1.00', '0.00']
6cJc rrc ['0.50', '0.50']
6cJh rrb ['0.98', '0.02']
6cJh rrc ['0.50', '0.50']
6cKc rrb ['0.99', '0.01']
6cKc rrc ['0.50', '0.50']
6cKh rrb ['0.96', '0.04']
6cKh rrc ['0.50', '0.50']
6cQc rrb ['0.99', '0.01']
6cQc rrc ['0.50', '0.50']
6cQh rrb ['1.00', '0.00']
6cQh rrc ['0.50', '0.50']
6cTc rrb ['0.98', '0.02']
6cTc rrc ['0.50', '0.50']
6cTh rrb ['0.96', '0.04']
6cTh rrc ['0.50', '0.50']
6h6c rrb ['0.00', '1.00']
6h6c rrc ['0.50', '0.50']
6h6s rrb ['0.00', '1.00']
6h6s rrc ['0.50', '0.50']
6h7c rrb ['1.00', '0.00']
6h7c rrc ['0.50', '0.50']
6h7h rrb ['1.00', '0.00']
6h7h rrc ['0.50', '0.50']
6h7s rrb ['1.00', '0.00']
6h7s rrc ['0.50', '0.50']
6h8c rrb ['1.00', '0.00']
6h8c rrc ['0.50', '0.50']
6h8h rrb ['0.96', '0.04']
6h8h rrc ['0.50', '0.50']
6h8s rrb ['1.00', '0.00']
6h8s rrc ['0.50', '0.50']
6h9c rrb ['0.93', '0.07']
6h9c rrc ['0.50', '0.50']
6h9h rrb ['1.00', '0.00']
6h9h rrc ['0.50', '0.50']
6h9s rrb ['1.00', '0.00']
6h9s rrc ['0.50', '0.50']
6hAc rrb ['0.98', '0.02']
6hAc rrc ['0.50', '0.50']
6hAh rrb ['0.00', '1.00']
6hAh rrc ['0.50', '0.50']
6hAs rrb ['0.00', '1.00']
6hAs rrc ['0.50', '0.50']
6hJc rrb ['1.00', '0.00']
6hJc rrc ['0.50', '0.50']
6hJh rrb ['0.97', '0.03']
6hJh rrc ['0.50', '0.50']
6hJs rrb ['1.00', '0.00']
6hJs rrc ['0.50', '0.50']
6hKc rrb ['1.00', '0.00']
6hKc rrc ['0.50', '0.50']
6hKh rrb ['0.00', '1.00']
6hKh rrc ['0.50', '0.50']
6hKs rrb ['0.83', '0.17']
6hKs rrc ['0.50', '0.50']
6hQc rrb ['1.00', '0.00']
6hQc rrc ['0.50', '0.50']
6hQh rrb ['0.97', '0.03']
6hQh rrc ['0.50', '0.50']
6hQs rrb ['0.97', '0.03']
6hQs rrc ['0.50', '0.50']
6hTc rrb ['0.99', '0.01']
6hTc rrc ['0.50', '0.50']
6hTh rrb ['0.98', '0.02']
6hTh rrc ['0.50', '0.50']
6hTs rrb ['0.99', '0.01']
6hTs rrc ['0.50', '0.50']
6s6c rrb ['0.00', '1.00']
6s6c rrc ['0.50', '0.50']
6s7c rrb ['0.35', '0.65']
6s7c rrc ['0.50', '0.50']
6s7h rrb ['0.99', '0.01']
6s7h rrc ['0.50', '0.50']
6s7s rrb ['1.00', '0.00']
6s7s rrc ['0.50', '0.50']
6s8c rrb ['0.00', '1.00']
6s8c rrc ['0.50', '0.50']
6s8h rrb ['0.97', '0.03']
6s8h rrc ['0.50', '0.50']
6s8s rrb ['1.00', '0.00']
6s8s rrc ['0.50', '0.50']
6s9c rrb ['0.00', '1.00']
6s9c rrc ['0.50', '0.50']
6s9h rrb ['0.99', '0.01']
6s9h rrc ['0.50', '0.50']
6s9s rrb ['0.96', '0.04']
6s9s rrc ['0.50', '0.50']
6sAc rrb ['0.00', '1.00']
6sAc rrc ['0.50', '0.50']
6sAh rrb ['0.00', '1.00']
6sAh rrc ['0.50', '0.50']
6sAs rrb ['0.08', '0.92']
6sAs rrc ['0.50', '0.50']
6sJc rrb ['0.00', '1.00']
6sJc rrc ['0.50', '0.50']
6sJh rrb ['0.88', '0.12']
